id	mut_id	mut_type	pos	effect	h	sub_pop	gen_origin	num	frequency	rep
2178	38962116	m2	4528459	-0.166429237	0.5	p1	49999	1	0.000529661	2
2181	38962141	m2	4721041	-0.069388188	0.5	p1	49999	1	0.000529661	2
2274	38962142	m2	2182322	-0.545575976	0.5	p1	49999	1	0.000529661	2
2183	38962146	m2	1893785	-0.024880944	0.5	p1	49999	1	0.000529661	2
2189	38962154	m2	1700440	-0.175233617	0.5	p1	49999	2	0.001059322	2
2677	38962163	m2	257774	-0.176253587	0.5	p1	49999	1	0.000529661	2
2191	38962174	m2	1006015	-0.279268205	0.5	p1	49999	1	0.000529661	2
2192	38962175	m2	3066624	-0.26040867	0.5	p1	49999	2	0.001059322	2
2506	38962184	m3	1628923	0.000428181	0.5	p1	49999	1	0.000529661	2
2507	38962185	m2	2997780	-0.059269011	0.5	p1	49999	1	0.000529661	2
2505	38962186	m2	881737	-0.294393837	0.5	p1	49999	1	0.000529661	2
2194	38962192	m2	421601	-0.094137929	0.5	p1	49999	1	0.000529661	2
2199	38962209	m2	4682689	-0.777643502	0.5	p1	49999	1	0.000529661	2
2203	38962210	m2	1094333	-0.864785731	0.5	p1	49999	2	0.001059322	2
2204	38962211	m2	3563529	-0.401807666	0.5	p1	49999	1	0.000529661	2
2206	38962212	m2	2759468	-0.156181201	0.5	p1	49999	2	0.001059322	2
2207	38962214	m2	4241786	-0.115021132	0.5	p1	49999	1	0.000529661	2
2208	38962215	m2	318595	-0.05678317	0.5	p1	49999	1	0.000529661	2
2209	38962216	m2	1577870	-0.101681143	0.5	p1	49999	1	0.000529661	2
2740	38962222	m2	793056	-0.006073521	0.5	p1	49999	1	0.000529661	2
2478	38962223	m2	1689565	-0.160982117	0.5	p1	49999	2	0.001059322	2
2213	38962230	m2	194634	-0.215180904	0.5	p1	49999	1	0.000529661	2
2214	38962231	m2	922849	-0.19670032	0.5	p1	49999	2	0.001059322	2
2215	38962232	m2	2693364	-0.037107557	0.5	p1	49999	2	0.001059322	2
2216	38962233	m2	4351477	-0.029784983	0.5	p1	49999	2	0.001059322	2
2217	38962234	m2	1902819	-0.185325146	0.5	p1	49999	1	0.000529661	2
2220	38962235	m2	3688355	-0.06109729	0.5	p1	49999	1	0.000529661	2
2222	38962240	m2	268621	-0.163709924	0.5	p1	49999	1	0.000529661	2
2223	38962241	m2	3096057	-0.04338311	0.5	p1	49999	2	0.001059322	2
2225	38962260	m2	875674	-0.024099581	0.5	p1	49999	1	0.000529661	2
2226	38962261	m2	3518034	-0.376417816	0.5	p1	49999	1	0.000529661	2
2228	38962264	m2	1463523	-0.103005685	0.5	p1	49999	1	0.000529661	2
2229	38962265	m2	3340978	-0.241091251	0.5	p1	49999	1	0.000529661	2
2230	38962266	m2	2300245	-0.030553693	0.5	p1	49999	2	0.001059322	2
2379	38962269	m2	2046000	-0.341008067	0.5	p1	49999	1	0.000529661	2
2239	38962284	m2	1127086	-0.121737942	0.5	p1	50000	1	0.000529661	2
2240	38962285	m2	2113243	-0.081222318	0.5	p1	50000	1	0.000529661	2
2241	38962286	m2	665498	-0.023141131	0.5	p1	50000	1	0.000529661	2
2242	38962287	m2	4492295	-0.308385462	0.5	p1	50000	1	0.000529661	2
2243	38962288	m2	4949743	-0.227132827	0.5	p1	50000	1	0.000529661	2
2244	38962297	m2	1623582	-0.380792111	0.5	p1	50000	1	0.000529661	2
2245	38962298	m2	685367	-0.279722244	0.5	p1	50000	1	0.000529661	2
2246	38962299	m2	582946	-0.286309391	0.5	p1	50000	1	0.000529661	2
2247	38962305	m2	3426100	-0.128300726	0.5	p1	50000	1	0.000529661	2
2251	38962307	m2	3184672	-1.41542387	0.5	p1	50000	1	0.000529661	2
2253	38962308	m2	4142056	-0.247432113	0.5	p1	50000	1	0.000529661	2
2254	38962309	m2	3452549	-0.020124786	0.5	p1	50000	1	0.000529661	2
2255	38962310	m2	4247932	-0.011293528	0.5	p1	50000	1	0.000529661	2
2257	38962311	m2	38198	-0.079319909	0.5	p1	50000	1	0.000529661	2
2260	38962312	m2	4514056	-0.014035598	0.5	p1	50000	1	0.000529661	2
2261	38962317	m2	4312948	-0.722130716	0.5	p1	50000	1	0.000529661	2
2262	38962324	m2	4451921	-0.454894274	0.5	p1	50000	1	0.000529661	2
2266	38962327	m2	559349	-0.431464165	0.5	p1	50000	1	0.000529661	2
2267	38962328	m2	2447177	-0.107153744	0.5	p1	50000	1	0.000529661	2
2268	38962330	m3	2899224	0.000979379	0.5	p1	50000	1	0.000529661	2
2271	38962331	m2	2431938	-0.073616244	0.5	p1	50000	1	0.000529661	2
2272	38962333	m2	3168785	-0.100025669	0.5	p1	50000	1	0.000529661	2
2273	38962336	m2	54246	-0.607540548	0.5	p1	50000	1	0.000529661	2
2276	38962340	m2	2437238	-0.098315381	0.5	p1	50000	1	0.000529661	2
2278	38962341	m2	4434821	-0.224195242	0.5	p1	50000	1	0.000529661	2
2279	38962342	m2	4572744	-0.483498663	0.5	p1	50000	1	0.000529661	2
2281	38962346	m2	4052358	-0.053728171	0.5	p1	50000	1	0.000529661	2
2282	38962348	m2	4930655	-0.118038274	0.5	p1	50000	1	0.000529661	2
2285	38962349	m2	1592831	-0.298968613	0.5	p1	50000	1	0.000529661	2
2286	38962351	m2	3706317	-0.027239559	0.5	p1	50000	1	0.000529661	2
2287	38962352	m2	2937970	-0.019558378	0.5	p1	50000	1	0.000529661	2
2288	38962353	m2	526014	-0.250551045	0.5	p1	50000	1	0.000529661	2
2291	38962359	m2	1452680	-0.748561144	0.5	p1	50000	1	0.000529661	2
2297	38962383	m2	70432	-0.021926997	0.5	p1	50000	1	0.000529661	2
2298	38962384	m2	2584968	-0.024007829	0.5	p1	50000	1	0.000529661	2
2299	38962385	m2	4251332	-0.000345721	0.5	p1	50000	1	0.000529661	2
2302	38962386	m2	3377197	-0.153519586	0.5	p1	50000	1	0.000529661	2
2304	38962387	m2	224394	-0.779947519	0.5	p1	50000	1	0.000529661	2
2305	38962388	m2	2414536	-0.041400231	0.5	p1	50000	1	0.000529661	2
2306	38962389	m2	4254778	-1.35149753	0.5	p1	50000	1	0.000529661	2
2307	38962390	m2	4905728	-0.577633858	0.5	p1	50000	1	0.000529661	2
2308	38962391	m2	750908	-0.277436733	0.5	p1	50000	1	0.000529661	2
2309	38962392	m2	4246050	-3.79E-05	0.5	p1	50000	1	0.000529661	2
2310	38962393	m2	492636	-1.01754582	0.5	p1	50000	1	0.000529661	2
2311	38962394	m2	1389787	-0.413477063	0.5	p1	50000	1	0.000529661	2
2312	38962395	m2	3432577	-0.020137971	0.5	p1	50000	1	0.000529661	2
2315	38962399	m2	2443843	-0.066341199	0.5	p1	50000	1	0.000529661	2
2316	38962405	m2	1404817	-0.205675408	0.5	p1	50000	1	0.000529661	2
2321	38962413	m2	1197135	-1.86E-06	0.5	p1	50000	1	0.000529661	2
2322	38962414	m2	2538006	-0.124471374	0.5	p1	50000	1	0.000529661	2
2323	38962416	m2	894350	-0.857150853	0.5	p1	50000	1	0.000529661	2
2324	38962417	m2	4650230	-1.22935033	0.5	p1	50000	1	0.000529661	2
2325	38962420	m2	2478322	-0.00750248	0.5	p1	50000	1	0.000529661	2
2326	38962421	m2	4823627	-0.000908978	0.5	p1	50000	1	0.000529661	2
2328	38962425	m2	3952227	-0.003494759	0.5	p1	50000	1	0.000529661	2
2329	38962426	m2	3086139	-0.307205915	0.5	p1	50000	1	0.000529661	2
2330	38962427	m2	2023181	-0.897856355	0.5	p1	50000	1	0.000529661	2
2331	38962433	m2	2603455	-0.89964956	0.5	p1	50000	1	0.000529661	2
2335	38962434	m2	4008483	-0.099918105	0.5	p1	50000	1	0.000529661	2
2341	38962435	m2	1924897	-0.028399667	0.5	p1	50000	1	0.000529661	2
2342	38962438	m2	4279811	-0.018689781	0.5	p1	50000	1	0.000529661	2
2345	38962439	m2	4902023	-0.233019322	0.5	p1	50000	1	0.000529661	2
2346	38962440	m2	4635368	-0.883526623	0.5	p1	50000	1	0.000529661	2
2347	38962441	m2	1698988	-0.42574963	0.5	p1	50000	1	0.000529661	2
2348	38962442	m2	1920677	-0.07374683	0.5	p1	50000	1	0.000529661	2
2349	38962443	m2	4752162	-0.025170302	0.5	p1	50000	1	0.000529661	2
2350	38962445	m2	1617624	-0.087274365	0.5	p1	50000	1	0.000529661	2
2351	38962446	m2	2815235	-0.015249555	0.5	p1	50000	1	0.000529661	2
2353	38962447	m2	3780819	-0.033744771	0.5	p1	50000	1	0.000529661	2
2355	38962456	m2	3402827	-0.066401675	0.5	p1	50000	1	0.000529661	2
2358	38962458	m2	1034302	-0.692075908	0.5	p1	50000	1	0.000529661	2
2359	38962459	m2	1143309	-0.034514878	0.5	p1	50000	1	0.000529661	2
2360	38962460	m2	1178889	-0.938305974	0.5	p1	50000	1	0.000529661	2
2361	38962461	m2	921882	-1.16119623	0.5	p1	50000	1	0.000529661	2
2362	38962462	m2	3769691	-0.599473298	0.5	p1	50000	1	0.000529661	2
2363	38962463	m2	1675592	-0.017556826	0.5	p1	50000	1	0.000529661	2
2364	38962470	m2	3739361	-0.010477445	0.5	p1	50000	1	0.000529661	2
2365	38962471	m2	3688347	-0.001182801	0.5	p1	50000	1	0.000529661	2
2367	38962484	m2	2725461	-0.130134448	0.5	p1	50000	1	0.000529661	2
2368	38962485	m2	159545	-0.114608258	0.5	p1	50000	1	0.000529661	2
2370	38962489	m2	534961	-0.031075131	0.5	p1	50000	1	0.000529661	2
2372	38962490	m2	3216819	-0.349722832	0.5	p1	50000	1	0.000529661	2
2376	38962491	m2	3800682	-0.102397569	0.5	p1	50000	1	0.000529661	2
2377	38962492	m2	4041675	-0.083953358	0.5	p1	50000	1	0.000529661	2
2378	38962493	m2	4224801	-0.02571273	0.5	p1	50000	1	0.000529661	2
2382	38962499	m2	1192953	-0.154927611	0.5	p1	50000	1	0.000529661	2
2383	38962500	m2	1598690	-8.98E-05	0.5	p1	50000	1	0.000529661	2
2384	38962501	m2	3123209	-0.140675828	0.5	p1	50000	1	0.000529661	2
2385	38962502	m2	1537357	-0.795372248	0.5	p1	50000	1	0.000529661	2
2386	38962508	m2	2603192	-0.001368824	0.5	p1	50000	1	0.000529661	2
2387	38962510	m2	3928176	-0.001342079	0.5	p1	50000	1	0.000529661	2
2389	38962512	m2	1956365	-0.070307903	0.5	p1	50000	1	0.000529661	2
2390	38962513	m2	2042075	-0.647274733	0.5	p1	50000	1	0.000529661	2
2391	38962514	m2	546127	-0.329218507	0.5	p1	50000	1	0.000529661	2
2392	38962515	m2	434595	-0.301216066	0.5	p1	50000	1	0.000529661	2
2394	38962519	m2	4486690	-0.059316646	0.5	p1	50000	1	0.000529661	2
2395	38962522	m2	1441600	-0.026218535	0.5	p1	50000	1	0.000529661	2
2398	38962526	m2	1305830	-0.005051352	0.5	p1	50000	1	0.000529661	2
2399	38962527	m2	3549158	-0.223959997	0.5	p1	50000	1	0.000529661	2
2400	38962528	m2	4331939	-0.112628408	0.5	p1	50000	1	0.000529661	2
2401	38962529	m2	2174176	-0.116192184	0.5	p1	50000	1	0.000529661	2
2402	38962530	m2	1190285	-0.830648363	0.5	p1	50000	1	0.000529661	2
2403	38962531	m2	54793	-0.006970377	0.5	p1	50000	1	0.000529661	2
2404	38962542	m2	2657578	-0.27053225	0.5	p1	50000	1	0.000529661	2
2407	38962555	m2	4003357	-0.08707045	0.5	p1	50000	1	0.000529661	2
2410	38962560	m2	4578981	-0.016504102	0.5	p1	50000	1	0.000529661	2
2411	38962561	m2	3980119	-0.119258016	0.5	p1	50000	1	0.000529661	2
2412	38962563	m2	4333005	-0.72377038	0.5	p1	50000	1	0.000529661	2
2414	38962564	m2	377720	-0.039452165	0.5	p1	50000	1	0.000529661	2
2415	38962565	m2	3991089	-0.086792141	0.5	p1	50000	1	0.000529661	2
2417	38962567	m2	3499537	-0.503416717	0.5	p1	50000	1	0.000529661	2
2418	38962568	m2	547345	-1.12704217	0.5	p1	50000	1	0.000529661	2
2423	38962580	m2	1507393	-0.454879731	0.5	p1	50000	1	0.000529661	2
2424	38962581	m2	4541808	-0.005738775	0.5	p1	50000	1	0.000529661	2
2426	38962582	m2	3647089	-0.047227465	0.5	p1	50000	1	0.000529661	2
2427	38962583	m2	1147011	-0.455672592	0.5	p1	50000	1	0.000529661	2
2428	38962584	m2	4336217	-0.054205891	0.5	p1	50000	1	0.000529661	2
2429	38962589	m2	2834537	-0.365825653	0.5	p1	50000	1	0.000529661	2
2430	38962590	m2	2043096	-0.079288714	0.5	p1	50000	1	0.000529661	2
2431	38962591	m2	4577393	-0.004662923	0.5	p1	50000	1	0.000529661	2
2432	38962594	m2	3616792	-0.002984629	0.5	p1	50000	1	0.000529661	2
2433	38962597	m2	3741204	-0.046128217	0.5	p1	50000	1	0.000529661	2
2434	38962601	m2	3288561	-0.103727721	0.5	p1	50000	1	0.000529661	2
2438	38962605	m2	1327932	-0.047728404	0.5	p1	50000	1	0.000529661	2
2439	38962608	m2	1826158	-0.092752278	0.5	p1	50000	1	0.000529661	2
2441	38962609	m2	2631473	-0.157012656	0.5	p1	50000	1	0.000529661	2
2442	38962610	m2	4418144	-0.373136669	0.5	p1	50000	1	0.000529661	2
2443	38962611	m2	3243175	-0.082192816	0.5	p1	50000	1	0.000529661	2
2444	38962612	m2	4008026	-1.19E-05	0.5	p1	50000	1	0.000529661	2
2446	38962613	m2	234491	-0.015475753	0.5	p1	50000	1	0.000529661	2
2448	38962619	m2	1247511	-0.026536629	0.5	p1	50000	1	0.000529661	2
2449	38962620	m2	4623333	-0.123377152	0.5	p1	50000	1	0.000529661	2
2450	38962626	m2	2441030	-0.168058738	0.5	p1	50000	1	0.000529661	2
2451	38962631	m2	1804454	-0.477526784	0.5	p1	50000	1	0.000529661	2
2452	38962632	m2	2681194	-0.181553945	0.5	p1	50000	1	0.000529661	2
2454	38962633	m2	2314463	-0.396402955	0.5	p1	50000	1	0.000529661	2
2455	38962634	m2	2315335	-0.140551209	0.5	p1	50000	1	0.000529661	2
2458	38962639	m2	3268498	-0.684222341	0.5	p1	50000	1	0.000529661	2
2459	38962640	m2	2985297	-0.00424003	0.5	p1	50000	1	0.000529661	2
2460	38962641	m2	3011519	-0.16104199	0.5	p1	50000	1	0.000529661	2
2461	38962642	m2	3865565	-0.203611299	0.5	p1	50000	1	0.000529661	2
2463	38962651	m2	973149	-0.057712272	0.5	p1	50000	1	0.000529661	2
2464	38962652	m2	3193383	-0.012273879	0.5	p1	50000	1	0.000529661	2
2465	38962653	m2	4540650	-0.099014685	0.5	p1	50000	1	0.000529661	2
2466	38962654	m2	2562140	-0.468326658	0.5	p1	50000	1	0.000529661	2
2468	38962655	m2	205960	-0.259319007	0.5	p1	50000	1	0.000529661	2
2469	38962656	m2	4814720	-0.034205899	0.5	p1	50000	1	0.000529661	2
2470	38962657	m2	277396	-0.019146362	0.5	p1	50000	1	0.000529661	2
2471	38962662	m2	2471042	-0.308810294	0.5	p1	50000	1	0.000529661	2
2472	38962663	m2	917282	-0.333742082	0.5	p1	50000	1	0.000529661	2
2473	38962666	m2	4848004	-0.674876034	0.5	p1	50000	1	0.000529661	2
2477	38962679	m2	975136	-0.155851483	0.5	p1	50000	1	0.000529661	2
2480	38962691	m2	419409	-0.388989896	0.5	p1	50000	1	0.000529661	2
2481	38962692	m2	4110264	-0.01319822	0.5	p1	50000	1	0.000529661	2
2482	38962693	m2	4716994	-0.122739516	0.5	p1	50000	1	0.000529661	2
2483	38962695	m2	115938	-0.44815886	0.5	p1	50000	1	0.000529661	2
2486	38962696	m2	4349046	-0.038188562	0.5	p1	50000	1	0.000529661	2
2488	38962698	m2	4228246	-0.287857801	0.5	p1	50000	1	0.000529661	2
2489	38962699	m2	4000043	-0.56330204	0.5	p1	50000	1	0.000529661	2
2490	38962700	m2	168344	-0.575938344	0.5	p1	50000	1	0.000529661	2
2491	38962701	m3	4141616	0.000151176	0.5	p1	50000	1	0.000529661	2
2492	38962705	m2	3317650	-0.048805222	0.5	p1	50000	1	0.000529661	2
2493	38962708	m2	2282421	-0.571505249	0.5	p1	50000	1	0.000529661	2
2494	38962709	m2	674161	-0.430695117	0.5	p1	50000	1	0.000529661	2
2495	38962710	m2	1240810	-2.83E-07	0.5	p1	50000	1	0.000529661	2
2496	38962711	m2	2315582	-0.228628755	0.5	p1	50000	1	0.000529661	2
2497	38962713	m2	2628858	-0.019147899	0.5	p1	50000	1	0.000529661	2
2501	38962716	m2	2975367	-1.07739997	0.5	p1	50000	1	0.000529661	2
2502	38962717	m2	4651203	-0.012846937	0.5	p1	50000	1	0.000529661	2
2503	38962720	m3	3073559	0.000191185	0.5	p1	50000	1	0.000529661	2
2508	38962725	m2	1058724	-0.02953518	0.5	p1	50000	1	0.000529661	2
2510	38962730	m2	2600032	-0.151347354	0.5	p1	50000	1	0.000529661	2
2513	38962731	m2	797366	-0.057355128	0.5	p1	50000	1	0.000529661	2
2514	38962734	m2	3258876	-0.256958604	0.5	p1	50000	1	0.000529661	2
2515	38962735	m2	2395186	-0.077341139	0.5	p1	50000	1	0.000529661	2
2518	38962736	m2	4297042	-0.141145021	0.5	p1	50000	1	0.000529661	2
2519	38962743	m2	2136504	-0.113727763	0.5	p1	50000	1	0.000529661	2
2520	38962745	m2	1952289	-0.65811795	0.5	p1	50000	1	0.000529661	2
2521	38962746	m2	44441	-1.14576054	0.5	p1	50000	1	0.000529661	2
2522	38962747	m2	3435608	-0.0348216	0.5	p1	50000	1	0.000529661	2
2523	38962751	m2	2103898	-0.187340885	0.5	p1	50000	1	0.000529661	2
2526	38962754	m2	1830993	-0.324087471	0.5	p1	50000	1	0.000529661	2
2527	38962755	m2	1946581	-0.056478806	0.5	p1	50000	1	0.000529661	2
2528	38962756	m2	4175487	-0.211031482	0.5	p1	50000	1	0.000529661	2
2529	38962762	m2	2829564	-0.31942603	0.5	p1	50000	1	0.000529661	2
2531	38962763	m2	2915453	-0.07743822	0.5	p1	50000	1	0.000529661	2
2532	38962764	m2	180832	-0.277110785	0.5	p1	50000	1	0.000529661	2
2533	38962765	m2	1286325	-0.034881365	0.5	p1	50000	1	0.000529661	2
2536	38962766	m2	4138424	-0.005036617	0.5	p1	50000	1	0.000529661	2
2539	38962767	m2	2720891	-0.058926802	0.5	p1	50000	1	0.000529661	2
2543	38962775	m2	4320436	-0.275203168	0.5	p1	50000	1	0.000529661	2
2544	38962783	m2	4834191	-0.02657485	0.5	p1	50000	1	0.000529661	2
2546	38962784	m2	651610	-0.482657045	0.5	p1	50000	1	0.000529661	2
2547	38962785	m2	2982045	-0.118246458	0.5	p1	50000	1	0.000529661	2
2548	38962786	m2	4542610	-0.250560403	0.5	p1	50000	1	0.000529661	2
2550	38962790	m2	2412044	-0.625120103	0.5	p1	50000	1	0.000529661	2
2551	38962791	m2	440627	-0.068938725	0.5	p1	50000	1	0.000529661	2
2552	38962792	m2	2845028	-0.090721086	0.5	p1	50000	1	0.000529661	2
2553	38962800	m2	3645615	-0.311536044	0.5	p1	50000	1	0.000529661	2
2554	38962801	m2	638982	-0.009280245	0.5	p1	50000	1	0.000529661	2
2555	38962804	m2	1028834	-0.759924412	0.5	p1	50000	1	0.000529661	2
2556	38962805	m2	3702988	-0.634425163	0.5	p1	50000	1	0.000529661	2
2557	38962806	m2	3846624	-0.016148927	0.5	p1	50000	1	0.000529661	2
2558	38962811	m2	4178784	-0.968219042	0.5	p1	50000	1	0.000529661	2
2559	38962812	m2	836632	-0.548193753	0.5	p1	50000	1	0.000529661	2
2560	38962814	m2	2974958	-0.209479392	0.5	p1	50000	1	0.000529661	2
2561	38962815	m2	4393950	-0.401944429	0.5	p1	50000	1	0.000529661	2
2562	38962816	m2	2802136	-0.198922828	0.5	p1	50000	1	0.000529661	2
2563	38962817	m2	3362843	-0.030497124	0.5	p1	50000	1	0.000529661	2
2564	38962818	m2	874746	-0.176211029	0.5	p1	50000	1	0.000529661	2
2565	38962819	m2	1520805	-0.029702697	0.5	p1	50000	1	0.000529661	2
2567	38962821	m2	895974	-0.006059517	0.5	p1	50000	1	0.000529661	2
2568	38962822	m2	2164530	-0.289843976	0.5	p1	50000	1	0.000529661	2
2570	38962823	m2	4533472	-0.010185374	0.5	p1	50000	1	0.000529661	2
2574	38962829	m2	4488407	-0.013520711	0.5	p1	50000	1	0.000529661	2
2575	38962830	m2	246352	-0.096046217	0.5	p1	50000	1	0.000529661	2
2578	38962836	m2	4947579	-0.175170287	0.5	p1	50000	1	0.000529661	2
2580	38962837	m2	4968686	-0.165485561	0.5	p1	50000	1	0.000529661	2
2581	38962844	m2	4856866	-0.010712978	0.5	p1	50000	1	0.000529661	2
2583	38962845	m2	2498016	-0.235665888	0.5	p1	50000	1	0.000529661	2
2584	38962848	m2	4991969	-0.078542113	0.5	p1	50000	1	0.000529661	2
2586	38962853	m2	665169	-0.311035007	0.5	p1	50000	1	0.000529661	2
2588	38962854	m2	2989512	-0.004611371	0.5	p1	50000	1	0.000529661	2
2589	38962860	m2	1091853	-0.032610543	0.5	p1	50000	1	0.000529661	2
2590	38962861	m2	890931	-0.149648786	0.5	p1	50000	1	0.000529661	2
2591	38962862	m2	350162	-0.336813807	0.5	p1	50000	1	0.000529661	2
2592	38962863	m2	4386725	-0.376642644	0.5	p1	50000	1	0.000529661	2
2593	38962864	m2	3193959	-0.294614464	0.5	p1	50000	1	0.000529661	2
2594	38962868	m2	2065172	-0.083309859	0.5	p1	50000	1	0.000529661	2
2595	38962869	m2	4794262	-0.305663407	0.5	p1	50000	1	0.000529661	2
2597	38962876	m2	4992857	-0.020434622	0.5	p1	50000	1	0.000529661	2
2598	38962878	m2	3088580	-0.476790637	0.5	p1	50000	1	0.000529661	2
2599	38962881	m2	3820298	-0.222188085	0.5	p1	50000	1	0.000529661	2
2604	38962883	m2	2929858	-0.159434408	0.5	p1	50000	1	0.000529661	2
2606	38962884	m2	3934833	-0.002608017	0.5	p1	50000	1	0.000529661	2
2608	38962889	m2	3853172	-0.471395254	0.5	p1	50000	1	0.000529661	2
2611	38962890	m2	789825	-0.029274985	0.5	p1	50000	1	0.000529661	2
2612	38962891	m2	374574	-0.017549818	0.5	p1	50000	1	0.000529661	2
2613	38962892	m2	475697	-0.123683363	0.5	p1	50000	1	0.000529661	2
2614	38962893	m2	1853226	-0.377459288	0.5	p1	50000	1	0.000529661	2
2615	38962894	m2	3438840	-5.48E-06	0.5	p1	50000	1	0.000529661	2
2616	38962895	m2	1543225	-0.381992787	0.5	p1	50000	1	0.000529661	2
2617	38962896	m2	387355	-0.050894685	0.5	p1	50000	1	0.000529661	2
2619	38962897	m2	2651493	-0.300696284	0.5	p1	50000	1	0.000529661	2
2620	38962898	m2	3734001	-0.016732737	0.5	p1	50000	1	0.000529661	2
2621	38962899	m2	717009	-0.184604228	0.5	p1	50000	1	0.000529661	2
2622	38962900	m2	973611	-0.051176157	0.5	p1	50000	1	0.000529661	2
2623	38962901	m2	3862112	-0.201456249	0.5	p1	50000	1	0.000529661	2
2624	38962906	m2	4086139	-0.225991189	0.5	p1	50000	1	0.000529661	2
2625	38962907	m2	1775487	-0.045234744	0.5	p1	50000	1	0.000529661	2
2628	38962908	m2	1071448	-0.127560019	0.5	p1	50000	1	0.000529661	2
2629	38962933	m2	2081323	-0.017723303	0.5	p1	50000	1	0.000529661	2
2630	38962939	m2	2342451	-0.884930372	0.5	p1	50000	1	0.000529661	2
2632	38962942	m2	1535095	-0.29541114	0.5	p1	50000	1	0.000529661	2
2633	38962947	m2	2830440	-0.086512715	0.5	p1	50000	1	0.000529661	2
2636	38962950	m2	4263161	-0.101889536	0.5	p1	50000	1	0.000529661	2
2637	38962952	m2	768396	-1.6474905	0.5	p1	50000	1	0.000529661	2
2639	38962956	m2	2760376	-0.080764361	0.5	p1	50000	1	0.000529661	2
2640	38962957	m2	691945	-0.021139244	0.5	p1	50000	1	0.000529661	2
2641	38962960	m2	4094289	-0.055990402	0.5	p1	50000	1	0.000529661	2
2643	38962971	m2	710598	-0.026890121	0.5	p1	50000	1	0.000529661	2
2644	38962972	m2	1419396	-0.001905513	0.5	p1	50000	1	0.000529661	2
2645	38962973	m2	1914370	-0.17847158	0.5	p1	50000	1	0.000529661	2
2646	38962974	m2	3630737	-1.85E-05	0.5	p1	50000	1	0.000529661	2
2647	38962975	m2	4969298	-0.019056259	0.5	p1	50000	1	0.000529661	2
2649	38962984	m2	371846	-0.030396108	0.5	p1	50000	1	0.000529661	2
2650	38962986	m2	3504482	-0.046258632	0.5	p1	50000	1	0.000529661	2
2651	38962987	m2	1740464	-0.001267128	0.5	p1	50000	1	0.000529661	2
2652	38962988	m2	1901744	-0.502150238	0.5	p1	50000	1	0.000529661	2
2653	38962989	m2	2318043	-0.043513581	0.5	p1	50000	1	0.000529661	2
2654	38962999	m2	2035371	-0.000807758	0.5	p1	50000	1	0.000529661	2
2656	38963000	m2	2525634	-0.081118003	0.5	p1	50000	1	0.000529661	2
2658	38963003	m2	4472234	-0.055686317	0.5	p1	50000	1	0.000529661	2
2659	38963004	m2	1073022	-0.244635597	0.5	p1	50000	1	0.000529661	2
2661	38963006	m2	2388441	-0.546553373	0.5	p1	50000	1	0.000529661	2
2662	38963011	m2	3263912	-0.271029085	0.5	p1	50000	1	0.000529661	2
2665	38963013	m2	4148408	-0.036998328	0.5	p1	50000	1	0.000529661	2
2668	38963014	m2	3641230	-0.674611747	0.5	p1	50000	1	0.000529661	2
2669	38963015	m2	4630690	-0.200156108	0.5	p1	50000	1	0.000529661	2
2670	38963018	m2	369665	-0.186938077	0.5	p1	50000	1	0.000529661	2
2671	38963019	m2	3894061	-0.177033007	0.5	p1	50000	1	0.000529661	2
2672	38963029	m2	4055131	-0.018691011	0.5	p1	50000	1	0.000529661	2
2675	38963034	m2	3027931	-5.43E-05	0.5	p1	50000	1	0.000529661	2
2676	38963035	m2	3492996	-0.010022698	0.5	p1	50000	1	0.000529661	2
2678	38963037	m2	1553879	-0.514007807	0.5	p1	50000	1	0.000529661	2
2681	38963059	m2	3458710	-0.016908575	0.5	p1	50000	1	0.000529661	2
2682	38963060	m2	4896253	-0.140505195	0.5	p1	50000	1	0.000529661	2
2683	38963066	m2	1634464	-0.023615787	0.5	p1	50000	1	0.000529661	2
2684	38963067	m2	1888977	-0.769179285	0.5	p1	50000	1	0.000529661	2
2685	38963068	m2	3783240	-0.248078421	0.5	p1	50000	1	0.000529661	2
2686	38963074	m2	2808207	-0.000151796	0.5	p1	50000	1	0.000529661	2
2687	38963077	m2	798158	-0.020440523	0.5	p1	50000	1	0.000529661	2
2688	38963078	m2	1365802	-0.022164082	0.5	p1	50000	1	0.000529661	2
2689	38963079	m2	3764605	-0.022900656	0.5	p1	50000	1	0.000529661	2
2690	38963080	m2	4891942	-1.31991875	0.5	p1	50000	1	0.000529661	2
2691	38963084	m2	1619662	-0.647672236	0.5	p1	50000	1	0.000529661	2
2692	38963085	m2	2355436	-0.123450808	0.5	p1	50000	1	0.000529661	2
2693	38963086	m2	993508	-0.006357588	0.5	p1	50000	1	0.000529661	2
2694	38963091	m2	2527071	-0.068682566	0.5	p1	50000	1	0.000529661	2
2695	38963094	m2	729554	-0.838088512	0.5	p1	50000	1	0.000529661	2
2696	38963095	m2	3920536	-0.08419168	0.5	p1	50000	1	0.000529661	2
2697	38963096	m2	2000299	-3.85E-05	0.5	p1	50000	1	0.000529661	2
2698	38963099	m2	1852153	-0.053742133	0.5	p1	50000	1	0.000529661	2
2699	38963113	m2	3399094	-1.03789687	0.5	p1	50000	1	0.000529661	2
2700	38963114	m2	4461433	-0.339321464	0.5	p1	50000	1	0.000529661	2
2701	38963115	m2	2485726	-0.005005434	0.5	p1	50000	1	0.000529661	2
